season,week,is_final,premise_type,n_contestants,contestants,has_hull,n_vertices,volume,relative_volume,diameter,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,dim_0_min,dim_0_max,dim_0_delta,dim_1_min,dim_1_max,dim_1_delta,dim_2_min,dim_2_max,dim_2_delta,dim_3_min,dim_3_max,dim_3_delta,dim_4_min,dim_4_max,dim_4_delta,dim_5_min,dim_5_max,dim_5_delta,dim_6_min,dim_6_max,dim_6_delta,dim_7_min,dim_7_max,dim_7_delta,dim_8_min,dim_8_max,dim_8_delta,dim_9_min,dim_9_max,dim_9_delta,dim_10_min,dim_10_max,dim_10_delta,dim_11_min,dim_11_max,dim_11_delta,dim_12_min,dim_12_max,dim_12_delta,dim_13_min,dim_13_max,dim_13_delta,dim_14_min,dim_14_max,dim_14_delta,dim_15_min,dim_15_max,dim_15_delta
13,6,False,PP_ELIM,7,David Arquette|Ricki Lake|J.R. Martinez|Hope Solo|Chaz Bono|Nancy Grace|Rob Kardashian,True,82,2.4010889323e-06,0.0017287840312891,0.953257158352,0.162547928483,0.152614580433,0.153085190593,0.17512973563,0.030171411659,0.160165521997,0.166285631205,,,,,,,,,,4.21616e-07,0.92268508877,0.922684667154,5.81047e-07,0.887856701805,0.887856120758,2.53469e-07,0.918796538189,0.91879628472,2.185774e-06,0.919806391188,0.919804205414,8.8687e-08,0.154941452796,0.154941364109,2.67926e-07,0.917450534541,0.917450266615,3.425943e-06,0.894251610446,0.894248184503,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7,False,PP_ELIM,6,David Arquette|Ricki Lake|J.R. Martinez|Hope Solo|Nancy Grace|Rob Kardashian,True,54,0.000773849936477,0.0928619923772353,1.09350635962,0.029598492214,0.184084564144,0.196888747675,0.190554303398,0.20999397801,0.188879914559,,,,,,,,,,,3.00449e-07,0.161656874356,0.161656573907,3.530423e-06,0.924435799949,0.924432269526,5.651023e-06,0.916311963517,0.916306312494,6.04298e-07,0.93913743495,0.939136830652,0.010451969121,0.9538530898,0.943401120679,2.69205e-07,0.944692984882,0.944692715677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,False,PP_ELIM,5,Ricki Lake|J.R. Martinez|Hope Solo|Nancy Grace|Rob Kardashian,True,54,0.0080038354378789,0.1920920505090929,1.038813719517,0.240537042448,0.226149464851,0.240552594015,0.050051492143,0.242709406543,,,,,,,,,,,,1.072685e-06,0.983444873054,0.983443800369,1.00577e-07,0.964449169424,0.964449068847,1.165806e-06,0.974009802608,0.974008636802,2.42182e-07,0.22448743886,0.224487196678,2.618935e-06,0.98132853424,0.981325915305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9,False,PP_ELIM,4,Ricki Lake|J.R. Martinez|Hope Solo|Rob Kardashian,True,38,0.0509065424206434,0.3054392545238603,1.189725983813,0.296719640561,0.324298339008,0.078072111639,0.300909908791,,,,,,,,,,,,,1.403367e-06,0.995725090943,0.995723687576,1.32556e-07,0.992915519268,0.992915386712,6.27888e-07,0.289955546265,0.289954918377,2.50151e-07,0.992930845478,0.992930595327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,True,PP_FINAL,3,Ricki Lake|J.R. Martinez|Rob Kardashian,True,11,0.0810348255471304,0.1620696510942608,0.726176710524,0.111708999239,0.612604837052,0.275686163709,,,,,,,,,,,,,,2.53053e-07,0.335164399977,0.335164146924,0.333507010108,0.999308358344,0.665801348236,0.000138587713,0.498580558915,0.498441971202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,False,PP_ELIM,12,William Levy|Jack Wagner|Sherri Sheperd|Jaleel White|Roshon Fegan|Melissa Gilbert|Martina Navratilova|Donald Driver|Gavin DeGraw|Gladys Knight|Katherine Jenkins|Maria Menounos,True,138,2.49e-14,9.943542921e-07,0.726397357293,0.087700320597,0.091003726329,0.088608734643,0.089678601192,0.087248173074,0.092860077314,0.014137307433,0.087885654239,0.091071963619,0.09480827335,0.087445334427,0.087551833783,,,,,4.0438e-08,0.721085660208,0.72108561977,3.2905e-08,0.691119009316,0.691118976411,1.2381e-08,0.713726788086,0.713726775705,9.43021e-07,0.763340929229,0.763339986208,5.5495e-08,0.694702032793,0.694701977298,1.74114e-07,0.724167603073,0.724167428959,3.024e-08,0.074906117278,0.074906087038,7.9138e-08,0.754443678459,0.754443599321,8.56254e-07,0.752597912249,0.752597055995,1.15945e-07,0.747374611676,0.747374495731,2.0627e-08,0.687360749846,0.687360729219,3.5876e-08,0.776019496842,0.776019460966,,,,,,,,,,,,
14,3,False,PP_ELIM,11,William Levy|Jack Wagner|Sherri Sheperd|Jaleel White|Roshon Fegan|Melissa Gilbert|Donald Driver|Gavin DeGraw|Gladys Knight|Katherine Jenkins|Maria Menounos,True,118,1.3942e-12,5.0594470259e-06,0.822336813529,0.094595878349,0.009874146555,0.102916169756,0.099378961746,0.099306482198,0.102507991199,0.097143309179,0.102257648183,0.102816630132,0.093609491008,0.095593291695,,,,,,1.72373e-07,0.746782341732,0.746782169359,5.5543e-08,0.064952244055,0.064952188512,5.1277223e-05,0.720735178482,0.720683901259,3.964129e-06,0.687368742301,0.687364778172,3.340906e-06,0.70584293984,0.705839598934,5.4984049e-05,0.720833260989,0.72077827694,6.5639e-08,0.679226880378,0.679226814739,0.000197669189,0.705795289997,0.705597620808,0.000142677865,0.731627918152,0.731485240287,2.281264e-06,0.745995123268,0.745992842004,1.377938e-06,0.718830262927,0.718828884989,,,,,,,,,,,,,,,
14,4,False,PP_ELIM,10,William Levy|Sherri Sheperd|Jaleel White|Roshon Fegan|Melissa Gilbert|Donald Driver|Gavin DeGraw|Gladys Knight|Katherine Jenkins|Maria Menounos,True,121,3.80534e-11,1.38088019345e-05,0.863768310356,0.111969058034,0.013241221557,0.112266777697,0.10457286877,0.112617200556,0.10387824017,0.109361952335,0.120602299903,0.106930458949,0.104559922031,,,,,,,5.83613e-07,0.767995408966,0.767994825353,1.42491e-07,0.084243755743,0.084243613252,3.148789e-06,0.795206863553,0.795203714764,1.11878e-07,0.810916094527,0.810915982649,8.0821e-07,0.776281399612,0.776280591402,3.48655e-07,0.778758527737,0.778758179082,2.856884e-06,0.755976670742,0.755973813858,0.004562772225,0.788161513046,0.783598740821,1.01374e-07,0.788862779646,0.788862678272,1.48404e-07,0.805369207444,0.80536905904,,,,,,,,,,,,,,,,,,
14,5,False,PP_ELIM,9,William Levy|Jaleel White|Roshon Fegan|Melissa Gilbert|Donald Driver|Gavin DeGraw|Gladys Knight|Katherine Jenkins|Maria Menounos,True,118,1.929776e-09,7.78085691388e-05,0.804138342527,0.118228814875,0.123323335295,0.12051958265,0.131298568879,0.119130403249,0.021752767186,0.128028001721,0.118029520049,0.119689006095,,,,,,,,1.06674e-07,0.829600194583,0.829600087909,4.13437e-07,0.838991010459,0.838990597022,2.90544e-07,0.896629359883,0.896629069339,1.244852e-06,0.792948131748,0.792946886896,2.6689e-08,0.777670415494,0.777670388805,3.96542e-07,0.115630157766,0.115629761224,1.137511e-06,0.852899818848,0.852898681337,1.43213e-07,0.81411625692,0.814116113707,3.26255e-07,0.798271325246,0.798270998991,,,,,,,,,,,,,,,,,,,,,
14,6,False,PP_ELIM,8,William Levy|Jaleel White|Roshon Fegan|Melissa Gilbert|Donald Driver|Gladys Knight|Katherine Jenkins|Maria Menounos,True,93,1.096020456e-07,0.0005523943096527,0.965964756041,0.135136507675,0.135038274026,0.146728593699,0.142564081906,0.136814943723,0.027063563321,0.133830710884,0.142823324766,,,,,,,,,7.6849e-08,0.895867175371,0.895867098522,1.35e-07,0.894208447911,0.894208312911,6.45679e-07,0.917391487792,0.917390842113,3.9125e-07,0.854933509817,0.854933118567,5.80652e-07,0.859607000119,0.859606419467,2.0145e-08,0.134756351568,0.134756331423,1.88021e-07,0.829837362692,0.829837174671,6.03689e-07,0.856913250431,0.856912646742,,,,,,,,,,,,,,,,,,,,,,,,
14,7,False,PP_ELIM,7,William Levy|Jaleel White|Roshon Fegan|Melissa Gilbert|Donald Driver|Katherine Jenkins|Maria Menounos,True,82,1.460712977e-06,0.0010517133434055,0.868457131164,0.161520000241,0.021546094466,0.164218234518,0.177586690959,0.161321846315,0.159409143726,0.154397989774,,,,,,,,,,3.415394e-06,0.908966235001,0.908962819607,5.1677e-08,0.126672046982,0.126671995305,2.91097e-07,0.876604049916,0.876603758819,0.011160720052,0.917330157708,0.906169437656,1.105976e-06,0.887494482468,0.887493376492,3.525988e-06,0.92333952611,0.923336000122,5.45295e-07,0.910561236234,0.910560690939,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,False,PP_MULTI,6,William Levy|Roshon Fegan|Melissa Gilbert|Donald Driver|Katherine Jenkins|Maria Menounos,True,80,0.0002775272748413,0.0333032729809523,0.95492197342,0.221184248319,0.042508044738,0.048548598057,0.227631402547,0.227129873283,0.232997833056,,,,,,,,,,,3.0932484e-05,0.94729249953,0.947261567046,2.36091e-07,0.184470032374,0.184469796283,8.3256e-08,0.194974017623,0.194973934367,0.004396219318,0.941985525763,0.937589306445,0.003845118649,0.925276389722,0.921431271073,0.010180341506,0.910242163333,0.900061821827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,False,PP_ELIM,4,William Levy|Donald Driver|Katherine Jenkins|Maria Menounos,True,30,0.030685971948313,0.1841158316898782,1.14763844963,0.308775921545,0.313071486241,0.317283149204,0.060869443009,,,,,,,,,,,,,0.004794623875,0.968081666654,0.963287042779,0.009062756164,0.966748312754,0.95768555659,0.013325706594,0.975562722469,0.962237015875,1.0047e-08,0.240524007722,0.240523997675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,True,PP_FINAL,3,William Levy|Donald Driver|Katherine Jenkins,True,12,0.0796321845556341,0.1592643691112682,0.695348578593,0.111363230713,0.613494814726,0.275141954561,,,,,,,,,,,,,,9.9904e-07,0.334344552053,0.334343553013,0.334799719598,0.999607080884,0.664807361286,5.1528357e-05,0.497714054728,0.497662526371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,False,PP_ELIM,13,Gilles Marini|Sabrina Bryan|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Pamela Anderson|Helio Castroneves|Joey Fatone|Drew Lachey|Bristol Palin|Melissa Rycroft,True,139,3e-16,1.298840847e-07,0.72344440368,0.080816211748,0.081119014663,0.086090938505,0.081879354688,0.08157341606,0.080753702629,0.081600096387,0.011456706464,0.082039362348,0.08304515613,0.082099343319,0.085023015784,0.082503681274,,,,3.7566e-07,0.740679433852,0.740679058192,4.78958e-07,0.656917883704,0.656917404746,5.61198e-07,0.689694290714,0.689693729516,4.4229e-08,0.691832347548,0.691832303319,1.77218e-07,0.662130491074,0.662130313856,1.12229e-07,0.648578264742,0.648578152513,3.6607e-08,0.673275700884,0.673275664277,2.3314e-08,0.069619945836,0.069619922522,1.03229e-07,0.777144157316,0.777144054087,1.04736e-07,0.670750480467,0.670750375731,6.0445e-08,0.669026081664,0.669026021219,2.4241e-07,0.692244592554,0.692244350144,3.7174e-08,0.676125860822,0.676125823648,,,,,,,,,
15,2,False,PP_ELIM,12,Gilles Marini|Sabrina Bryan|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Helio Castroneves|Joey Fatone|Drew Lachey|Bristol Palin|Melissa Rycroft,True,139,2.04e-14,8.143133686e-07,0.692336310536,0.084616538115,0.084032894092,0.096236989555,0.092467216557,0.085802913544,0.090272059472,0.084841188061,0.088988262955,0.007953880606,0.090474034529,0.106975272373,0.08733875014,,,,,5.2893e-08,0.652925259843,0.65292520695,3.52718e-07,0.684782138005,0.684781785287,0.00556897691,0.697492861516,0.691923884606,0.001948490473,0.645377184117,0.643428693644,4.8218e-07,0.673004163528,0.673003681348,8.4204791e-05,0.673520709436,0.673436504645,4.19111e-07,0.71977917275,0.719778753639,8.2168e-08,0.666831380307,0.666831298139,1.59107e-07,0.060915803128,0.060915644021,5.5268103e-05,0.662694730062,0.662639461959,0.016409758421,0.722728370093,0.706318611672,4.420676e-06,0.65765957895,0.657655158274,,,,,,,,,,,,
15,3,False,PP_MULTI,11,Gilles Marini|Sabrina Bryan|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Helio Castroneves|Drew Lachey|Bristol Palin|Melissa Rycroft,True,128,5.025e-13,1.8234132305e-06,0.673409485763,0.107873723721,0.107486862753,0.113632135285,0.102335263249,0.107821743803,0.108905089472,0.104336666342,0.012190609872,0.014572548753,0.118134351173,0.102711005577,,,,,,0.000218360261,0.720532949058,0.720314588797,0.000291376097,0.692750400917,0.69245902482,0.005707789705,0.626503559837,0.620795770132,1.7819375e-05,0.700933556999,0.700915737624,0.000454008536,0.674958667593,0.674504659057,0.002137491932,0.697029728625,0.694892236693,4.470366e-05,0.67235911448,0.67231441082,3.20205e-07,0.065803329451,0.065803009246,6.51681e-07,0.076346616867,0.076345965186,0.011363114978,0.704896009567,0.693532894589,6.345787e-06,0.676769428848,0.676763083061,,,,,,,,,,,,,,,
15,4,False,PP_ELIM,9,Gilles Marini|Sabrina Bryan|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Bristol Palin|Melissa Rycroft,True,115,1.8897824e-09,7.61960271751e-05,0.782921548762,0.11795245514,0.122766019968,0.137859065093,0.119861446259,0.124842217458,0.122025758604,0.117904563963,0.016230875902,0.120557597613,,,,,,,,4.92127e-07,0.818177807085,0.818177314958,1.049594e-06,0.852202959873,0.852201910279,0.006254906774,0.870906727404,0.86465182063,1.407629e-06,0.778960100926,0.778958693297,6.9388e-08,0.784090414075,0.784090344687,1.556295e-06,0.803686250683,0.803684694388,1.4536e-08,0.780426904153,0.780426889617,2.06726e-07,0.100826937204,0.100826730478,3.40779e-07,0.834701570255,0.834701229476,,,,,,,,,,,,,,,,,,,,,
15,6,False,PP_ELIM,8,Gilles Marini|Sabrina Bryan|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Melissa Rycroft,True,85,3.82859515e-08,0.0001929611953266,0.745405947845,0.142759862986,0.014647268839,0.143270488536,0.144867132832,0.131853306786,0.147558614611,0.14114879713,0.13389452828,,,,,,,,,0.011284458794,0.74400708292,0.732722624126,6.2906e-08,0.096797736491,0.096797673585,0.011083021461,0.77654062083,0.765457599369,0.013492389652,0.778299657462,0.76480726781,0.000193872327,0.78085381007,0.780659937743,0.015854620057,0.81254266282,0.796688042763,0.00906835623,0.775345654046,0.766277297816,0.002422554054,0.794429437126,0.792006883072,,,,,,,,,,,,,,,,,,,,,,,,
15,8,False,PP_MULTI,7,Gilles Marini|Kirstie Alley|Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Melissa Rycroft,True,77,7.41798087e-07,0.0005340946226693,0.85235040867,0.030078091069,0.038033086574,0.188919219628,0.184745540814,0.185563291112,0.191752587144,0.180908183658,,,,,,,,,,1.7082e-07,0.142669228226,0.142669057406,2.56492e-07,0.160223359461,0.160223102969,0.005277636512,0.855310647359,0.850033010847,0.000588683809,0.88987843109,0.889289747281,0.001702486309,0.870087412635,0.868384926326,0.008363161721,0.863105049126,0.854741887405,8.4854543e-05,0.870002862451,0.869918007908,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9,False,PP_MULTI,5,Kelly Monaco|Apolo Anton Ohno|Emmitt Smith|Shawn Johnson|Melissa Rycroft,True,57,0.002781036071607,0.0667448657185691,0.972469401102,0.299516495369,0.063845040044,0.068202656309,0.282139149061,0.286296659217,,,,,,,,,,,,0.011629282946,0.96214500887,0.950515725924,1.09555e-06,0.242866038533,0.242864942983,9.4681e-08,0.247715216379,0.247715121698,0.000138016613,0.956039459514,0.955901442901,0.000275133015,0.973488245245,0.97321311223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,True,PP_FINAL,3,Kelly Monaco|Shawn Johnson|Melissa Rycroft,True,13,0.0777075803280597,0.1554151606561194,0.447276229425,0.111065145028,0.279904825918,0.609030029054,,,,,,,,,,,,,,5.61839e-07,0.333111800913,0.333111239074,0.002382083019,0.501533144035,0.499151061016,0.331326899229,0.997276701161,0.665949801932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,False,PP_ELIM,12,Ingo Rademacher|Zendaya|Dorothy Hamill|Victor Ortiz|Alexandra Raisman|Jacoby Jones|D. L. Hughley|Andy Dick|Wynonna Judd|Kellie Pickler|Lisa Vanderpump|Sean Lowe,True,146,2e-14,7.970123364e-07,0.656080824198,0.088730282734,0.086835024431,0.014015118803,0.091710747359,0.086945434978,0.087125356373,0.096931873887,0.088482666877,0.091877555147,0.086719058091,0.091755622114,0.088871259205,,,,,5.9049e-07,0.748017007782,0.748016417292,4.31711e-07,0.686814407533,0.686813975822,1.07748e-07,0.079859230034,0.079859122286,3.73112e-07,0.726147807783,0.726147434671,3.6881e-08,0.699578943351,0.69957890647,4.97e-08,0.692205304619,0.692205254919,2.202003e-06,0.686186923006,0.686184721003,7.9006e-08,0.723702584638,0.723702505632,2.8655e-08,0.751617269992,0.751617241337,1.057295e-06,0.703477104288,0.703476046993,8.30796e-07,0.708850507076,0.70884967628,1.05009e-07,0.705244288638,0.705244183629,,,,,,,,,,,,
16,3,False,PP_ELIM,11,Ingo Rademacher|Zendaya|Victor Ortiz|Alexandra Raisman|Jacoby Jones|D. L. Hughley|Andy Dick|Wynonna Judd|Kellie Pickler|Lisa Vanderpump|Sean Lowe,True,133,1.2331e-12,4.4745099732e-06,0.780874576686,0.09779471299,0.09509433233,0.096205386769,0.09600285164,0.095058296485,0.108909664755,0.102789449121,0.017890160615,0.095225917359,0.097482279505,0.097546948432,,,,,,1.33054e-07,0.77330506208,0.773304929026,2.18248e-07,0.769279633631,0.769279415383,4.562e-08,0.750336305535,0.750336259915,3.20727e-07,0.759427459401,0.759427138674,2.07693e-07,0.780567153243,0.78056694555,2.88284e-07,0.790974601944,0.79097431366,2.92721e-07,0.73992750412,0.739927211399,4.5906e-08,0.099017078729,0.099017032823,1.2034e-07,0.780585319885,0.780585199545,3.0931e-08,0.815722652953,0.815722622022,1.0534e-08,0.768608899516,0.768608888982,,,,,,,,,,,,,,,
16,4,False,PP_ELIM,10,Ingo Rademacher|Zendaya|Victor Ortiz|Alexandra Raisman|Jacoby Jones|D. L. Hughley|Andy Dick|Kellie Pickler|Lisa Vanderpump|Sean Lowe,True,96,7.35718e-11,2.66977457872e-05,0.879182993131,0.107212234327,0.104817902541,0.120873164558,0.104535607667,0.106133171779,0.110604371966,0.110846044236,0.104852791071,0.016759996844,0.11336471501,,,,,,,1.64424e-07,0.773039401207,0.773039236783,4.40965e-07,0.75963422602,0.759633785055,0.000122803661,0.845336951848,0.845214148187,7.13811e-07,0.81397437066,0.813973656849,3.29207e-07,0.793513589138,0.793513259931,1.0222e-08,0.819519045635,0.819519035413,1.33064e-07,0.794222982789,0.794222849725,7.5674e-07,0.75672248092,0.75672172418,5.4129e-08,0.099013962657,0.099013908528,6.52796e-07,0.832226320402,0.832225667606,,,,,,,,,,,,,,,,,,
16,5,False,PP_ELIM,9,Ingo Rademacher|Zendaya|Victor Ortiz|Alexandra Raisman|Jacoby Jones|D. L. Hughley|Andy Dick|Kellie Pickler|Sean Lowe,True,120,1.3900918e-09,5.60485001851e-05,0.761109648518,0.125612402927,0.116365205555,0.125920517751,0.118655970835,0.11798680942,0.021158010875,0.137290941812,0.117253149081,0.119756991744,,,,,,,,1.291712e-06,0.819965548554,0.819964256842,3.05357e-07,0.821635046821,0.821634741464,4.79394e-07,0.809222047598,0.809221568204,2.52561e-07,0.827809816869,0.827809564308,3.53034e-07,0.847775689648,0.847775336614,5.6026e-08,0.113306621259,0.113306565233,0.000104689332,0.812304548165,0.812199858833,2.3532e-08,0.830998622854,0.830998599322,2.14728e-07,0.877758106299,0.877757891571,,,,,,,,,,,,,,,,,,,,,
16,6,False,PP_ELIM,8,Ingo Rademacher|Zendaya|Victor Ortiz|Alexandra Raisman|Jacoby Jones|Andy Dick|Kellie Pickler|Sean Lowe,True,104,7.85523716e-08,0.0003959039526296,0.862905855173,0.141525795345,0.135833889671,0.021881230591,0.135359247289,0.142895990376,0.146835712686,0.134045544387,0.141622589655,,,,,,,,,1.4998e-08,0.855992273955,0.855992258957,1.82906e-07,0.890698040007,0.890697857101,1.33996e-07,0.121605655137,0.121605521141,1.61378e-06,0.866042566833,0.866040953053,2.52672e-07,0.896682119249,0.896681866577,9.40704e-07,0.85762927898,0.857628338276,6.34749e-07,0.860288364706,0.860287729957,1.74508e-07,0.894031138127,0.894030963619,,,,,,,,,,,,,,,,,,,,,,,,
16,7,False,PP_ELIM,7,Ingo Rademacher|Zendaya|Alexandra Raisman|Jacoby Jones|Andy Dick|Kellie Pickler|Sean Lowe,True,90,2.7338963527e-06,0.0019684053739427,0.959803910261,0.163722336494,0.156838882639,0.155655289263,0.160178906308,0.039637014038,0.157604689324,0.166362881935,,,,,,,,,,1.1669e-07,0.903155052947,0.903154936257,4.521e-09,0.905637520084,0.905637515563,4.41349e-07,0.929661930048,0.929661488699,4.01249e-07,0.918153873474,0.918153472225,1.1702e-08,0.175209721111,0.175209709409,1.25717e-06,0.920991851222,0.920990594052,4.05272e-07,0.883492263777,0.883491858505,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8,False,PP_ELIM,6,Ingo Rademacher|Zendaya|Alexandra Raisman|Jacoby Jones|Kellie Pickler|Sean Lowe,True,55,0.0010960109870721,0.1315213184486514,1.131013728728,0.202008433415,0.18668877219,0.188407249066,0.194605572635,0.18954122751,0.038748745184,,,,,,,,,,,2.981808e-06,0.938814060189,0.938811078381,6.79731e-07,0.954219127052,0.954218447321,1.63778e-07,0.955812341305,0.955812177527,1.5033e-07,0.957169857469,0.957169707139,2.47251e-07,0.954346280014,0.954346032763,1.88628e-07,0.189720182122,0.189719993494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9,False,PP_ELIM,5,Ingo Rademacher|Zendaya|Alexandra Raisman|Jacoby Jones|Kellie Pickler,True,50,0.0075782419128116,0.1818778059074781,1.100620764273,0.04583558454,0.244959204046,0.235958074863,0.235359716374,0.237887420176,,,,,,,,,,,,9.3308e-08,0.211831962316,0.211831869008,5.715554e-06,0.971640307699,0.971634592145,1.6663e-06,0.983176311089,0.983174644789,1.930281e-06,0.96478546455,0.964783534269,6.1423e-07,0.979944180169,0.979943565939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,True,PP_FINAL,4,Zendaya|Alexandra Raisman|Jacoby Jones|Kellie Pickler,True,29,0.0059310208501359,0.0355861251008152,0.404846092037,0.264368104611,0.06298018412,0.155495289261,0.517156422008,,,,,,,,,,,,,0.000957743752,0.485491308495,0.484533564743,1.520565e-06,0.244310973777,0.244309453212,0.008667641707,0.339548823026,0.330881181319,0.250666663281,0.980472567247,0.729805903966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,False,PP_ELIM,12,"Valerie Harper|Brant Daugherty|Elizabeth Berkley Lauren|Leah Remini|Corbin Bleu|Amber Riley|Keyshawn Johnson|Bill Engvall|Christina Milian|Nicole ""Snooki"" Polizzi|Jack Osbourne|Bill Nye",True,130,2.62e-14,1.0450197867e-06,0.763891334632,0.095085367575,0.087672773103,0.08665166247,0.086940558558,0.08619119108,0.086962654624,0.012530003481,0.090303001557,0.086480833545,0.092496420479,0.086816588117,0.101868945413,,,,,1.469156e-06,0.756829415635,0.756827946479,1.394563e-06,0.692169116486,0.692167721923,1.63548e-07,0.682036132005,0.682035968457,4.40017e-07,0.691756930049,0.691756490032,7.7615e-08,0.708839765013,0.708839687398,1.53893e-07,0.712779256821,0.712779102928,2.5452e-08,0.077189526499,0.077189501047,7.88754e-07,0.680526232478,0.680525443724,7.5356e-08,0.681480793548,0.681480718192,3.57599e-07,0.710175906566,0.710175548967,1.67871e-07,0.749935987092,0.749935819221,0.003826912359,0.696009662413,0.692182750054,,,,,,,,,,,,
