season,week,is_final,name,viewers_millions,votes_per_viewer,proportion,proportion_min,proportion_max,proportion_range,proportion_volume,proportion_relative_volume,proportion_relative_volume_root,proportion_volume_reduction,absolute,absolute_min,absolute_max,absolute_range
4,5,False,John Ratzenberger,18.87,0.51,0.165452,0.020397,0.469562,0.449166,2.00660021e-08,0.000101132650444,0.268702,0.221829,1605184,197885,4555600,4357714
4,5,False,Ian Ziering,18.87,0.51,0.123756,0.002337,0.437067,0.434729,2.00660021e-08,0.000101132650444,0.268702,0.221829,1200654,22674,4240332,4217658
4,5,False,Clyde Drexler,18.87,0.51,0.045887,0.032539,0.115826,0.083287,2.00660021e-08,0.000101132650444,0.268702,0.221829,445189,315686,1123720,808034
4,5,False,Laila Ali,18.87,0.51,0.137201,0.0102,0.447564,0.437365,2.00660021e-08,0.000101132650444,0.268702,0.221829,1331095,98956,4342179,4243223
4,5,False,Apolo Anton Ohno,18.87,0.51,0.133457,0.001732,0.436701,0.434969,2.00660021e-08,0.000101132650444,0.268702,0.221829,1294773,16804,4236783,4219979
4,5,False,Heather Mills,18.87,0.51,0.092208,0.005362,0.131348,0.125986,2.00660021e-08,0.000101132650444,0.268702,0.221829,894582,52024,1274313,1222289
4,5,False,Billy Ray Cyrus,18.87,0.51,0.155014,0.027896,0.513359,0.485463,2.00660021e-08,0.000101132650444,0.268702,0.221829,1503911,270640,4980504,4709864
4,5,False,Joey Fatone,18.87,0.51,0.147026,0.004611,0.448589,0.443978,2.00660021e-08,0.000101132650444,0.268702,0.221829,1426412,44736,4352122,4307386
4,6,False,John Ratzenberger,18.87,0.51,0.146582,0.043893,0.18041,0.136518,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1422110,425836,1750303,1324466
4,6,False,Ian Ziering,18.87,0.51,0.162293,0.010419,0.552892,0.542474,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1574537,101079,5364052,5262973
4,6,False,Laila Ali,18.87,0.51,0.162505,0.0102,0.56339,0.55319,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1576592,98956,5465899,5366943
4,6,False,Apolo Anton Ohno,18.87,0.51,0.153959,0.002534,0.516267,0.513734,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1493683,24580,5008721,4984141
4,6,False,Heather Mills,18.87,0.51,0.019989,0.005362,0.079194,0.073831,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,193931,52024,768320,716296
4,6,False,Billy Ray Cyrus,18.87,0.51,0.193619,0.027896,0.629185,0.601289,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1878456,270640,6104224,5833584
4,6,False,Joey Fatone,18.87,0.51,0.161051,0.005365,0.564415,0.55905,2.1071299897e-06,0.0015171335926058,0.338977,1.086832,1562489,52055,5475842,5423787
4,7,False,John Ratzenberger,18.97,0.51,0.056545,0.043893,0.113628,0.069735,0.000162866790557,0.0195440148668456,0.455201,0.179181,551493,428093,1108233,680140
4,7,False,Ian Ziering,18.97,0.51,0.160179,0.02012,0.632086,0.611966,0.000162866790557,0.0195440148668456,0.455201,0.179181,1562255,196237,6164870,5968633
4,7,False,Laila Ali,18.97,0.51,0.207622,0.0102,0.610301,0.600102,0.000162866790557,0.0195440148668456,0.455201,0.179181,2024985,99480,5952400,5852919
4,7,False,Apolo Anton Ohno,18.97,0.51,0.193021,0.024816,0.595461,0.570645,0.000162866790557,0.0195440148668456,0.455201,0.179181,1882576,242033,5807656,5565624
4,7,False,Billy Ray Cyrus,18.97,0.51,0.204926,0.071749,0.240954,0.169204,0.000162866790557,0.0195440148668456,0.455201,0.179181,1998685,699787,2350072,1650285
4,7,False,Joey Fatone,18.97,0.51,0.177708,0.005405,0.643609,0.638204,0.000162866790557,0.0195440148668456,0.455201,0.179181,1733220,52717,6277253,6224536
4,8,False,Ian Ziering,19.44,0.51,0.178461,0.04,0.252738,0.212738,0.0018745875019023,0.0449901000456546,0.460553,0.194267,1783693,399792,2526079,2126287
4,8,False,Laila Ali,19.44,0.51,0.230746,0.017836,0.630811,0.612975,0.0018745875019023,0.0449901000456546,0.460553,0.194267,2306277,178269,6304870,6126601
4,8,False,Apolo Anton Ohno,19.44,0.51,0.241241,0.024816,0.709088,0.684273,0.0018745875019023,0.0449901000456546,0.460553,0.194267,2411172,248029,7087238,6839208
4,8,False,Billy Ray Cyrus,19.44,0.51,0.091659,0.071749,0.204143,0.132393,0.0018745875019023,0.0449901000456546,0.460553,0.194267,916117,717125,2040379,1323254
4,8,False,Joey Fatone,19.44,0.51,0.257892,0.010655,0.606556,0.595901,0.0018745875019023,0.0449901000456546,0.460553,0.194267,2577599,106500,6062443,5955943
4,9,False,Ian Ziering,19.58,0.51,0.109747,0.04,0.208916,0.168916,0.0100490026666953,0.0602940160001717,0.392125,0.268637,1104801,402672,2103126,1700454
4,9,False,Laila Ali,19.58,0.51,0.191551,0.035636,0.337941,0.302304,0.0100490026666953,0.0602940160001717,0.392125,0.268637,1928317,358746,3401995,3043249
4,9,False,Apolo Anton Ohno,19.58,0.51,0.408217,0.165639,0.789137,0.623498,0.0100490026666953,0.0602940160001717,0.392125,0.268637,4109456,1667462,7944119,6276657
4,9,False,Joey Fatone,19.58,0.51,0.290485,0.033892,0.503317,0.469425,0.0100490026666953,0.0602940160001717,0.392125,0.268637,2924264,341181,5066811,4725630
4,10,True,Laila Ali,20.19,0.51,0.163779,0.035636,0.31484,0.279204,0.0631283372809713,0.1262566745619425,0.355326,0.798332,1700103,369922,3268189,2898267
4,10,True,Apolo Anton Ohno,20.19,0.51,0.539854,0.358489,0.912083,0.553594,0.0631283372809713,0.1262566745619425,0.355326,0.798332,5603936,3721280,9467840,5746559
4,10,True,Joey Fatone,20.19,0.51,0.296367,0.052281,0.482914,0.430634,0.0631283372809713,0.1262566745619425,0.355326,0.798332,3076424,542701,5012876,4470175
5,1,False,Cameron Mathison,21.25,0.51,0.086937,0.000284,0.392985,0.392701,3.7e-15,1.46558131e-07,0.239182,0.293651,949829,3104,4293541,4290436
5,1,False,Jane Seymour,21.25,0.51,0.109937,0.003914,0.447133,0.443218,3.7e-15,1.46558131e-07,0.239182,0.293651,1201107,42766,4885126,4842361
5,1,False,Sabrina Bryan,21.25,0.51,0.090319,9e-05,0.359137,0.359047,3.7e-15,1.46558131e-07,0.239182,0.293651,986774,985,3923732,3922747
5,1,False,Jennie Garth,21.25,0.51,0.082556,0.00064,0.353572,0.352932,3.7e-15,1.46558131e-07,0.239182,0.293651,901960,6996,3862936,3855940
5,1,False,Floyd Mayweather Jr. ,21.25,0.51,0.091529,0.000421,0.314121,0.3137,3.7e-15,1.46558131e-07,0.239182,0.293651,999993,4599,3431911,3427312
5,1,False,Josie Maran,21.25,0.51,0.01285,0.000248,0.048213,0.047964,3.7e-15,1.46558131e-07,0.239182,0.293651,140397,2713,526745,524032
5,1,False,Albert Reed,21.25,0.51,0.048709,0.00086,0.067279,0.066419,3.7e-15,1.46558131e-07,0.239182,0.293651,532167,9395,735054,725659
5,1,False,Helio Castroneves,21.25,0.51,0.086766,0.006584,0.471223,0.464639,3.7e-15,1.46558131e-07,0.239182,0.293651,947960,71938,5148328,5076390
5,1,False,Mel B,21.25,0.51,0.099096,0.000535,0.317381,0.316847,3.7e-15,1.46558131e-07,0.239182,0.293651,1082672,5840,3467534,3461694
5,1,False,Wayne Newton,21.25,0.51,0.102031,0.008145,0.323186,0.315042,3.7e-15,1.46558131e-07,0.239182,0.293651,1114735,88983,3530955,3441972
5,1,False,Marie Osmond,21.25,0.51,0.107237,0.001397,0.444633,0.443236,3.7e-15,1.46558131e-07,0.239182,0.293651,1171612,15265,4857819,4842555
5,1,False,Mark Cuban,21.25,0.51,0.082033,0.001593,0.363391,0.361797,3.7e-15,1.46558131e-07,0.239182,0.293651,896244,17409,3970205,3952796
5,2,False,Cameron Mathison,20.21,0.51,0.11337,0.00314,0.406555,0.403415,3.065e-13,1.1121610626e-06,0.253873,0.614475,1177996,32623,4224406,4191783
5,2,False,Jane Seymour,20.21,0.51,0.099638,0.003914,0.400654,0.396739,3.065e-13,1.1121610626e-06,0.253873,0.614475,1035312,40673,4163090,4122417
5,2,False,Sabrina Bryan,20.21,0.51,0.093472,0.00018,0.367061,0.366881,3.065e-13,1.1121610626e-06,0.253873,0.614475,971246,1873,3814040,3812167
5,2,False,Jennie Garth,20.21,0.51,0.090924,0.003779,0.374449,0.37067,3.065e-13,1.1121610626e-06,0.253873,0.614475,944773,39266,3890803,3851537
5,2,False,Floyd Mayweather Jr. ,20.21,0.51,0.10078,0.007786,0.362334,0.354548,3.065e-13,1.1121610626e-06,0.253873,0.614475,1047179,80898,3764915,3684017
5,2,False,Albert Reed,20.21,0.51,0.007879,0.00086,0.023909,0.023049,3.065e-13,1.1121610626e-06,0.253873,0.614475,81869,8935,248429,239494
5,2,False,Helio Castroneves,20.21,0.51,0.076091,0.006584,0.349284,0.3427,3.065e-13,1.1121610626e-06,0.253873,0.614475,790639,68417,3629321,3560904
5,2,False,Mel B,20.21,0.51,0.120052,0.000733,0.365594,0.364861,3.065e-13,1.1121610626e-06,0.253873,0.614475,1247432,7612,3798794,3791182
5,2,False,Wayne Newton,20.21,0.51,0.075879,0.03088,0.103241,0.072362,3.065e-13,1.1121610626e-06,0.253873,0.614475,788437,320864,1072755,751891
5,2,False,Marie Osmond,20.21,0.51,0.110798,0.005136,0.422565,0.417429,3.065e-13,1.1121610626e-06,0.253873,0.614475,1151277,53367,4390763,4337396
5,2,False,Mark Cuban,20.21,0.51,0.111117,0.01795,0.367894,0.349944,3.065e-13,1.1121610626e-06,0.253873,0.614475,1154587,186512,3822689,3636177
5,3,False,Cameron Mathison,19.62,0.51,0.109773,0.014993,0.430463,0.41547,2.4911e-12,9.039669983e-07,0.21304,0.050613,1107329,151242,4342257,4191015
5,3,False,Jane Seymour,19.62,0.51,0.076527,0.003914,0.364632,0.360718,2.4911e-12,9.039669983e-07,0.21304,0.050613,771964,39485,3678190,3638704
5,3,False,Sabrina Bryan,19.62,0.51,0.168804,0.061669,0.39097,0.329301,2.4911e-12,9.039669983e-07,0.21304,0.050613,1702795,622083,3943871,3321789
5,3,False,Jennie Garth,19.62,0.51,0.158409,0.011249,0.345671,0.334422,2.4911e-12,9.039669983e-07,0.21304,0.050613,1597941,113475,3486926,3373451
5,3,False,Floyd Mayweather Jr. ,19.62,0.51,0.080807,0.024978,0.104258,0.079281,2.4911e-12,9.039669983e-07,0.21304,0.050613,815137,251961,1051696,799735
5,3,False,Helio Castroneves,19.62,0.51,0.119971,0.007607,0.325478,0.317871,2.4911e-12,9.039669983e-07,0.21304,0.050613,1210193,76733,3283228,3206495
5,3,False,Mel B,19.62,0.51,0.090625,0.002429,0.279643,0.277214,2.4911e-12,9.039669983e-07,0.21304,0.050613,914167,24503,2820871,2796367
5,3,False,Wayne Newton,19.62,0.51,0.031575,0.03088,0.06008,0.0292,2.4911e-12,9.039669983e-07,0.21304,0.050613,318506,311497,606047,294550
5,3,False,Marie Osmond,19.62,0.51,0.066676,0.006834,0.446473,0.439639,2.4911e-12,9.039669983e-07,0.21304,0.050613,672593,68938,4503758,4434820
5,3,False,Mark Cuban,19.62,0.51,0.096832,0.041937,0.391802,0.349865,2.4911e-12,9.039669983e-07,0.21304,0.050613,976780,423038,3952268,3529230
5,4,False,Cameron Mathison,19.4,0.51,0.098471,0.024701,0.423483,0.398782,1.876856e-10,7.5674853112e-06,0.229018,0.071875,982182,246378,4223945,3977566
5,4,False,Jane Seymour,19.4,0.51,0.139593,0.016831,0.351241,0.33441,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1392337,167881,3503380,3335499
5,4,False,Sabrina Bryan,19.4,0.51,0.135334,0.061669,0.451049,0.38938,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1349865,615107,4498899,3883792
5,4,False,Jennie Garth,19.4,0.51,0.110248,0.016322,0.346462,0.33014,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1099643,162798,3455716,3292918
5,4,False,Floyd Mayweather Jr. ,19.4,0.51,0.026924,0.024978,0.054711,0.029733,1.876856e-10,7.5674853112e-06,0.229018,0.071875,268546,249136,545699,296563
5,4,False,Helio Castroneves,19.4,0.51,0.093581,0.022844,0.296028,0.273184,1.876856e-10,7.5674853112e-06,0.229018,0.071875,933405,227855,2952669,2724814
5,4,False,Mel B,19.4,0.51,0.112451,0.021001,0.339722,0.318721,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1121622,209470,3388491,3179021
5,4,False,Marie Osmond,19.4,0.51,0.181944,0.022339,0.398341,0.376002,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1814760,222813,3973170,3750357
5,4,False,Mark Cuban,19.4,0.51,0.101454,0.045878,0.125303,0.079425,1.876856e-10,7.5674853112e-06,0.229018,0.071875,1011933,457597,1249807,792211
5,5,False,Cameron Mathison,21.37,0.51,0.090287,0.047289,0.323784,0.276495,4.39667e-11,2.215919515e-07,0.112038,0.000427,992001,519573,3557465,3037893
5,5,False,Jane Seymour,21.37,0.51,0.22497,0.083083,0.29246,0.209377,4.39667e-11,2.215919515e-07,0.112038,0.000427,2471781,912844,3213300,2300455
5,5,False,Sabrina Bryan,21.37,0.51,0.077508,0.061669,0.122537,0.060868,4.39667e-11,2.215919515e-07,0.112038,0.000427,851594,677569,1346334,668765
5,5,False,Jennie Garth,21.37,0.51,0.084301,0.043938,0.183518,0.13958,4.39667e-11,2.215919515e-07,0.112038,0.000427,926230,482757,2016341,1533584
5,5,False,Helio Castroneves,21.37,0.51,0.101873,0.053118,0.281796,0.228678,4.39667e-11,2.215919515e-07,0.112038,0.000427,1119288,583620,3096138,2512518
5,5,False,Mel B,21.37,0.51,0.069156,0.021001,0.170924,0.149923,4.39667e-11,2.215919515e-07,0.112038,0.000427,759822,230741,1877972,1647231
5,5,False,Marie Osmond,21.37,0.51,0.304894,0.077128,0.427754,0.350626,4.39667e-11,2.215919515e-07,0.112038,0.000427,3349917,847421,4699800,3852379
5,5,False,Mark Cuban,21.37,0.51,0.047011,0.045878,0.056511,0.010633,4.39667e-11,2.215919515e-07,0.112038,0.000427,516513,504064,620895,116831
5,6,False,Cameron Mathison,21.43,0.51,0.133345,0.068753,0.380295,0.311542,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,1469191,757521,4190091,3432570
5,6,False,Jane Seymour,21.43,0.51,0.151375,0.101819,0.164889,0.06307,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,1667853,1121836,1816744,694908
5,6,False,Sabrina Bryan,21.43,0.51,0.071135,0.061669,0.112722,0.051053,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,783764,679471,1241969,562498
5,6,False,Jennie Garth,21.43,0.51,0.13669,0.051902,0.240029,0.188128,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,1506049,571852,2644640,2072788
5,6,False,Helio Castroneves,21.43,0.51,0.135382,0.053118,0.338307,0.285189,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,1491633,585258,3727469,3142211
5,6,False,Mel B,21.43,0.51,0.136994,0.054569,0.227435,0.172866,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,1509405,601242,2505883,1904641
5,6,False,Marie Osmond,21.43,0.51,0.235079,0.084715,0.481904,0.397189,7.4262042e-09,5.3468670061e-06,0.132236,0.003627,2590101,933388,5309615,4376227
5,7,False,Cameron Mathison,20.47,0.51,0.17951,0.114977,0.19875,0.083774,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,1889234,1210063,2091731,881669
5,7,False,Jane Seymour,20.47,0.51,0.10223,0.101819,0.115151,0.013332,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,1075913,1071581,1211896,140315
5,7,False,Jennie Garth,20.47,0.51,0.140595,0.10063,0.237918,0.137287,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,1479676,1059076,2503945,1444868
5,7,False,Helio Castroneves,20.47,0.51,0.193894,0.128188,0.312822,0.184635,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,2040626,1349099,3292275,1943176
5,7,False,Mel B,20.47,0.51,0.177337,0.12173,0.273086,0.151356,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,1866374,1281142,2874077,1592936
5,7,False,Marie Osmond,20.47,0.51,0.206434,0.099268,0.317308,0.218039,2.143083877e-07,2.57170065184e-05,0.120794,0.000274,2172598,1044740,3339480,2294739
5,8,False,Cameron Mathison,21.81,0.51,0.118658,0.114977,0.137363,0.022386,5.09523150658e-05,0.0012228555615797,0.187001,0.008174,1330550,1289275,1540297,251022
5,8,False,Jennie Garth,21.81,0.51,0.196894,0.119806,0.250121,0.130315,5.09523150658e-05,0.0012228555615797,0.187001,0.008174,2207848,1343431,2804695,1461265
5,8,False,Helio Castroneves,21.81,0.51,0.221984,0.128188,0.367889,0.239702,5.09523150658e-05,0.0012228555615797,0.187001,0.008174,2489194,1437414,4125276,2687863
5,8,False,Mel B,21.81,0.51,0.234791,0.12173,0.388237,0.266507,5.09523150658e-05,0.0012228555615797,0.187001,0.008174,2632801,1365007,4353448,2988441
5,8,False,Marie Osmond,21.81,0.51,0.227672,0.13339,0.432459,0.299069,5.09523150658e-05,0.0012228555615797,0.187001,0.008174,2552975,1495746,4849316,3353570
5,9,False,Jennie Garth,22.85,0.51,0.138639,0.119806,0.189025,0.069219,0.0021397431570487,0.0128384589422921,0.234155,0.060002,1628738,1407492,2220684,813193
5,9,False,Helio Castroneves,22.85,0.51,0.310838,0.162196,0.505252,0.343056,0.0021397431570487,0.0128384589422921,0.234155,0.060002,3651748,1905493,5935734,4030241
5,9,False,Mel B,22.85,0.51,0.276996,0.12173,0.497577,0.375846,0.0021397431570487,0.0128384589422921,0.234155,0.060002,3254171,1430097,5845567,4415470
5,9,False,Marie Osmond,22.85,0.51,0.273527,0.148471,0.37665,0.228179,0.0021397431570487,0.0128384589422921,0.234155,0.060002,3213416,1744245,4424912,2680667
5,10,True,Helio Castroneves,24.23,0.51,0.435365,0.354165,0.693155,0.33899,0.029061301513243,0.058122603026486,0.241086,0.296185,5423596,4412034,8635031,4222997
5,10,True,Mel B,24.23,0.51,0.302094,0.12173,0.42336,0.301629,0.029061301513243,0.058122603026486,0.241086,0.296185,3763365,1516466,5274037,3757571
5,10,True,Marie Osmond,24.23,0.51,0.262541,0.148471,0.319506,0.171035,0.029061301513243,0.058122603026486,0.241086,0.296185,3270622,1849587,3980276,2130689
6,2,False,Cristian de la Fuente,20.51,0.51,0.10747,0.006487,0.398837,0.39235,4.7e-15,1.880539511e-07,0.244665,0.474747,1133272,68405,4205729,4137324
6,2,False,Steve Guttenberg,20.51,0.51,0.062724,0.015992,0.077078,0.061086,4.7e-15,1.880539511e-07,0.244665,0.474747,661421,168634,812786,644152
6,2,False,Priscilla Presley,20.51,0.51,0.109427,0.005312,0.439322,0.43401,4.7e-15,1.880539511e-07,0.244665,0.474747,1153907,56014,4632646,4576632
6,2,False,Marlee Matlin,20.51,0.51,0.084132,0.00034,0.397089,0.39675,4.7e-15,1.880539511e-07,0.244665,0.474747,887175,3585,4187303,4183718
6,2,False,Shannon Elizabeth,20.51,0.51,0.104353,0.002396,0.396913,0.394517,4.7e-15,1.880539511e-07,0.244665,0.474747,1100400,25266,4185438,4160172
6,2,False,Marissa Jaret Winokur,20.51,0.51,0.095775,0.000547,0.344199,0.343652,4.7e-15,1.880539511e-07,0.244665,0.474747,1009942,5766,3629571,3623805
6,2,False,Jason Taylor,20.51,0.51,0.095943,3.8e-05,0.412656,0.412618,4.7e-15,1.880539511e-07,0.244665,0.474747,1011717,405,4351455,4351050
6,2,False,Kristi Yamaguchi,20.51,0.51,0.09688,8.7e-05,0.363915,0.363828,4.7e-15,1.880539511e-07,0.244665,0.474747,1021598,922,3837479,3836556
6,2,False,Monica Seles,20.51,0.51,0.016118,0.000808,0.045985,0.045177,4.7e-15,1.880539511e-07,0.244665,0.474747,169966,8525,484916,476391
6,2,False,Penn Jillette,20.51,0.51,0.016177,0.001065,0.043317,0.042252,4.7e-15,1.880539511e-07,0.244665,0.474747,170586,11232,456777,445545
6,2,False,Adam Carolla,20.51,0.51,0.122903,0.011209,0.382133,0.370924,4.7e-15,1.880539511e-07,0.244665,0.474747,1296012,118194,4029586,3911393
6,2,False,Mario,20.51,0.51,0.088098,0.003025,0.564371,0.561346,4.7e-15,1.880539511e-07,0.244665,0.474747,928992,31898,5951288,5919390
6,3,False,Cristian de la Fuente,20.56,0.51,0.132862,0.006489,0.357002,0.350513,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1404448,68590,3773759,3705169
6,3,False,Steve Guttenberg,20.56,0.51,0.018243,0.015992,0.054844,0.038852,3.9899e-12,1.4478421127e-06,0.224487,0.141828,192846,169044,579739,410695
6,3,False,Priscilla Presley,20.56,0.51,0.098754,0.005312,0.380921,0.375609,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1043901,56150,4026596,3970446
6,3,False,Marlee Matlin,20.56,0.51,0.126188,0.018474,0.374601,0.356126,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1333900,195286,3959788,3764502
6,3,False,Shannon Elizabeth,20.56,0.51,0.111177,0.010916,0.399535,0.388619,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1175216,115394,4223363,4107969
6,3,False,Marissa Jaret Winokur,20.56,0.51,0.127447,0.028243,0.338792,0.310549,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1347205,298551,3581268,3282717
6,3,False,Jason Taylor,20.56,0.51,0.110403,0.012173,0.442385,0.430212,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1167037,128676,4676319,4547643
6,3,False,Kristi Yamaguchi,20.56,0.51,0.076897,0.000953,0.33625,0.335296,3.9899e-12,1.4478421127e-06,0.224487,0.141828,812859,10079,3554391,3544312
6,3,False,Adam Carolla,20.56,0.51,0.076992,0.019526,0.112721,0.093195,3.9899e-12,1.4478421127e-06,0.224487,0.141828,813854,206400,1191538,985139
6,3,False,Mario,20.56,0.51,0.121035,0.020753,0.434103,0.41335,3.9899e-12,1.4478421127e-06,0.224487,0.141828,1279427,219369,4588767,4369398
6,4,False,Cristian de la Fuente,19.68,0.51,0.129456,0.006489,0.411846,0.405357,4.637927e-10,1.8700120261e-05,0.256437,0.153383,1309865,65654,4167161,4101507
6,4,False,Priscilla Presley,19.68,0.51,0.084107,0.012947,0.126069,0.113122,4.637927e-10,1.8700120261e-05,0.256437,0.153383,851019,130999,1275600,1144601
6,4,False,Marlee Matlin,19.68,0.51,0.157206,0.018474,0.429445,0.41097,4.637927e-10,1.8700120261e-05,0.256437,0.153383,1590646,186927,4345228,4158301
6,4,False,Shannon Elizabeth,19.68,0.51,0.11146,0.010916,0.397282,0.386366,4.637927e-10,1.8700120261e-05,0.256437,0.153383,1127782,110455,4019800,3909345
6,4,False,Marissa Jaret Winokur,19.68,0.51,0.136562,0.028243,0.393636,0.365393,4.637927e-10,1.8700120261e-05,0.256437,0.153383,1381765,285773,3982909,3697137
6,4,False,Jason Taylor,19.68,0.51,0.129992,0.012173,0.414138,0.401965,4.637927e-10,1.8700120261e-05,0.256437,0.153383,1315287,123168,4190356,4067188
